Record ID,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Aircraft Type,Aircraft Make,Aircraft Model,Aircraft Mass,Engine Make,Engine Model,Engines,Engine Type,Engine1 Position,Engine2 Position,Engine3 Position,Engine4 Position,Airport ID,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,Fatalities,Injuries,Aircraft Damage,Radome Strike,Radome Damage,Windshield Strike,Windshield Damage,Nose Strike,Nose Damage,Engine1 Strike,Engine1 Damage,Engine2 Strike,Engine2 Damage,Engine3 Strike,Engine3 Damage,Engine4 Strike,Engine4 Damage,Engine Ingested,Propeller Strike,Propeller Damage,Wing or Rotor Strike,Wing or Rotor Damage,Fuselage Strike,Fuselage Damage,Landing Gear Strike,Landing Gear Damage,Tail Strike,Tail Damage,Lights Strike,Lights Damage,Other Strike,Other Damage
363188,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDEN,DENVER INTL AIRPORT,CO,ANM,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363189,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDEN,DENVER INTL AIRPORT,CO,ANM,,,,,,,0,ZT002,WESTERN MEADOWLARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363190,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KFTW,FORT WORTH MEACHAM INTL ARPT,TX,ASW,,,,,,,0,Y9008,WESTERN KINGBIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363192,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KHPN,WESTCHESTER COUNTY ARPT,NY,AEA,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363332,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KMCI,KANSAS CITY INTL,MO,ACE,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363331,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KHVN,TWEED-NEW HAVEN ARPT,CT,ANE,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364698,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,ASO,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363336,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KPVD,THEODORE FRANCIS GREEN STATE,RI,ANE,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363191,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KGNV,GAINESVILLE REG ARPT,FL,ASO,,,,,,,0,N5111,KILLDEER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362290,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KSAT,SAN ANTONIO INTL,TX,ASW,N,CLIMB,DAWN,NONE,100,160,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362512,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737,A,148,95,4,,,2,D,1,1,,,KMCO,ORLANDO INTL,FL,ASO,,LANDING ROLL,,,0,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17896,2015,7,7,MIL,MILITARY,C-40,A,148,,4,22,,2,D,1,1,,,KACY,ATLANTIC CITY INTL,NJ,AEA,,LANDING,,,50,,,ZT001,EASTERN MEADOWLARK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362425,2015,7,7,BUS,BUSINESS,C-172,A,226,7,1,7,10,1,A,7,,,,KLNN,WILLOUGHBY LOST NATION MUNI ARPT,OH,AGL,N,APPROACH,DAY,NONE,50,60,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362424,2015,7,7,BUS,BUSINESS,PILATUS PC12,A,726,8,2,31,4,1,C,7,,,,KGFL,FLOYD BENNETT MEMORIAL,NY,AEA,,LANDING ROLL,DAY,NONE,0,60,0,ZX3,SPARROW,10-Feb,NONE,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
362285,2015,7,7,SKW,SKYWEST AIRLINES,CRJ700,A,188,16,4,22,4,2,D,5,5,,,KORD,CHICAGO O'HARE INTL ARPT,IL,AGL,,LANDING ROLL,DAY,,0,,0,YI012,NORTHERN ROUGH-WINGED SWALLOW,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363338,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSGF,SPRINGFIELD-BRANSON NATIONAL,MO,ACE,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362286,2015,7,7,SKW,SKYWEST AIRLINES,CRJ100/200,A,188,10,3,22,4,2,D,5,5,,,KSMF,SACRAMENTO INTL,CA,AWP,Y,APPROACH,DAY,NONE,200,143,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362287,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,AEA,N,APPROACH,DAY,NONE,1000,145,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
362288,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,AEA,N,CLIMB,NIGHT,NONE,1000,200,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362335,2015,7,7,BUS,BUSINESS,PA-28,A,729,23,1,7,19,1,A,7,,,,48A,COCHRAN ARPT,GA,ASO,N,APPROACH,DAY,NONE,500,75,0.200000003,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362333,2015,7,7,FFT,FRONTIER AIRLINES,A-319,A,04A,6,4,10,1,2,D,1,1,,,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,ASO,N,LANDING ROLL,DAY,NONE,0,140,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362332,2015,7,7,BUS,BUSINESS,CHALLENGER 300,A,,,3,13,25,2,D,5,,,,KGEG,SPOKANE INTERNATIONAL,WA,ANM,N,TAKEOFF RUN,DAY,NONE,0,,0,YH004,HORNED LARK,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362330,2015,7,7,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KTUL,TULSA INTL,OK,ASW,,TAKEOFF RUN,DAY,NONE,0,,0,ZT001,EASTERN MEADOWLARK,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362329,2015,7,7,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KMLI,QUAD CITY ARPT,IL,AGL,,ARRIVAL,DAY,,,,0,ZX3,SPARROW,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362289,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KBNA,NASHVILLE INTL,TN,ASO,,LANDING ROLL,DAY,NONE,0,100,0,YL001,EUROPEAN STARLING,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362328,2015,7,7,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,APPROACH,DAY,NONE,200,140,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362326,2015,7,7,DAL,DELTA AIR LINES,B-757-200,A,148,26,4,34,40,2,D,1,1,,,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,AGL,,TAKEOFF RUN,DAY,,0,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362325,2015,7,7,DAL,DELTA AIR LINES,A-319,A,04A,6,4,10,1,2,D,1,1,,,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,AGL,,DEPARTURE,DAY,,,,,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362324,2015,7,7,DAL,DELTA AIR LINES,MD-90-30,A,583,43,4,23,1,2,D,5,5,,,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,ASO,N,APPROACH,DAY,NONE,50,145,0,UNKBS,UNKNOWN SMALL BIRD,10-Feb,NONE,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362323,2015,7,7,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-777,A,148,,5,,,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,YI005,BARN SWALLOW,1,NONE,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362322,2015,7,7,BUS,BUSINESS,LEARJET-55,A,395,7,3,19,1,2,D,5,5,,,ZZZZ,UNKNOWN,,,N,,,,,,,UNKB,UNKNOWN BIRD,1,NONE,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362321,2015,7,7,AAL,AMERICAN AIRLINES,MD-80,A,583,37,4,34,10,2,D,5,5,,,KSAT,SAN ANTONIO INTL,TX,ASW,,LOCAL,DAY,,,,0,ZT304,GREAT-TAILED GRACKLE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362320,2015,7,7,AAL,AMERICAN AIRLINES,A-319,A,04A,6,4,10,1,2,D,1,1,,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,ASO,,LANDING ROLL,DAY,NONE,0,,0,YI005,BARN SWALLOW,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362319,2015,7,7,AAL,AMERICAN AIRLINES,MD-82,A,583,37,4,34,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,CLIMB,NIGHT,NONE,10,180,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362295,2015,7,7,UNKC,UNKNOWN COMMERCIAL,UNKNOWN,,,,,,,,,,,,,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,AGL,Y,TAKEOFF RUN,DAY,NONE,0,,0,1E3201,WOODCHUCK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362294,2015,7,7,UAL,UNITED AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,TXKF,L F WADE INTL ARPT,,FGN,,TAKEOFF RUN,DAY,,0,160,0,UNKB,UNKNOWN BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362293,2015,7,7,NKS,SPIRIT AIRLINES,A-320,A,04A,3,4,23,1,2,D,1,1,,,KMYR,MYRTLE BEACH INTL,SC,ASO,N,LANDING ROLL,DAY,NONE,0,100,0,YI005,BARN SWALLOW,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362292,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KDAL,DALLAS LOVE FIELD ARPT,TX,ASW,,TAKEOFF RUN,DAY,NONE,0,,0,UNKB,UNKNOWN BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362291,2015,7,7,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KMDW,CHICAGO MIDWAY INTL ARPT,IL,AGL,N,CLIMB,DAY,NONE,300,205,9,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
362327,2015,7,7,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KTUL,TULSA INTL,OK,ASW,N,LANDING ROLL,DAY,NONE,0,,0,ZT002,WESTERN MEADOWLARK,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363179,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KAGS,AUGUSTA REGIONAL ARPT AT BUSH FLD,GA,ASO,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362331,2015,7,7,FDX,FEDEX EXPRESS,A-300,A,04A,1,4,34,46,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,O2205,MOURNING DOVE,1,OTHER,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363181,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,ASO,,,,,,,0,T1002,CHIMNEY SWIFT,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363180,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KAGS,AUGUSTA REGIONAL ARPT AT BUSH FLD,GA,ASO,,,,,,,0,N5111,KILLDEER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363184,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KBTV,BURLINGTON INTL,VT,ANE,,,,,,,0,YM1102,AMERICAN CROW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363337,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KROA,ROANOKE REGNL ARPT/WOODRUM FIELD,VA,AEA,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363182,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KBJC,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,ANM,,,,,,,0,ZT002,WESTERN MEADOWLARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363183,2015,7,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,ANM,,,,,,,0,YI,SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363369,2015,7,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KTWF,JOSLIN FIELD - MAGIC VALLEY REGIONAL,ID,ANM,,,,,,,0,ZZ201,HOUSE SPARROW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363365,2015,7,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KPHL,PHILADELPHIA INTL,PA,AEA,,,,,,,0,YI010,TREE SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363366,2015,7,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KRAP,RAPID CITY REGIONAL,SD,AGL,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363367,2015,7,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSMF,SACRAMENTO INTL,CA,AWP,,,,,,,0,YI009,CLIFF SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363368,2015,7,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KTPA,TAMPA INTL,FL,ASO,,,,,,,0,ZX3,SPARROW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363370,2015,7,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PABE,BETHEL ARPT,AK,AAL,,,,,,,0,ND202,LONG-TAILED JAEGER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363818,2015,7,8,SWA,SOUTHWEST AIRLINES,B-737-800,A,148,42,4,10,1,2,D,1,1,,,KSLC,SALT LAKE CITY INTL,UT,ANM,,TAKEOFF RUN,DAY,NONE,0,,0,YI009,CLIFF SWALLOW,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363817,2015,7,8,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KDEN,DENVER INTL AIRPORT,CO,ANM,Y,CLIMB,DAY,FOG,100,150,0,YI009,CLIFF SWALLOW,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363816,2015,7,8,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KDAL,DALLAS LOVE FIELD ARPT,TX,ASW,Y,APPROACH,DAY,NONE,400,138,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363815,2015,7,8,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KAUS,AUSTIN-BERGSTROM INTL,TX,ASW,Y,CLIMB,DAY,NONE,1600,200,2,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363814,2015,7,8,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363779,2015,7,8,ABX,ABX AIR,B-767-200,A,148,29,4,22,7,2,D,1,1,,,KHRL,VALLEY INTL,TX,ASW,N,TAKEOFF RUN,NIGHT,NONE,0,100,0,UNKBS,UNKNOWN SMALL BIRD,10-Feb,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363813,2015,7,8,BUS,BUSINESS,LEARJET-45,A,395,11,3,19,1,2,D,5,5,,,KPDK,DEKALB-PEACHTREE ARPT,GA,ASO,Y,TAKEOFF RUN,DAY,NONE,0,100,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363812,2015,7,8,SKW,SKYWEST AIRLINES,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,AGL,Y,LANDING ROLL,DAY,NONE,0,,0,YI005,BARN SWALLOW,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363811,2015,7,8,SIL,SILVER AIRWAYS,SAAB-340,A,778,5,3,22,22,2,C,4,4,,,KCKB,NORTH CENTRAL WEST VIRGINIA ARPT,WV,AEA,N,APPROACH,DAY,NONE,30,100,0,N5111,KILLDEER,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
363810,2015,7,8,JIA,PSA AIRLINES,CRJ100/200,A,188,10,3,22,4,2,D,5,5,,,KPHF,NEWPORT NEWS/WILLIAMSBURG INTL,VA,AEA,N,APPROACH,DAY,NONE,200,150,,YL001,EUROPEAN STARLING,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363792,2015,7,8,BUS,BUSINESS,CITATION X,A,226,48,3,1,10,2,D,5,5,,,KIDA,IDAHO FALLS REGIONAL ARPT,ID,ANM,Y,CLIMB,DAY,NONE,20,100,0,YI,SWALLOW,1,PRECAUTIONARY LANDING,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363791,2015,7,8,BUS,BUSINESS,C-172,A,226,7,1,7,10,1,A,7,,,,KBNA,NASHVILLE INTL,TN,ASO,Y,APPROACH,DAY,,10,60,0,O2111,ROCK PIGEON,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363790,2015,7,8,PVT,PRIVATELY OWNED,C-172,A,226,7,1,7,10,1,A,7,,,,KBKL,BURKE LAKEFRONT,OH,AGL,Y,APPROACH,DUSK,NONE,5,55,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363789,2015,7,8,FDX,FEDEX EXPRESS,DC-10-10,A,583,24,4,22,7,3,D,1,6,1,,KMEM,MEMPHIS INTL,TN,ASO,Y,APPROACH,DAY,NONE,150,145,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363788,2015,7,8,ASQ,EXPRESSJET AIRLINES,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KEVV,EVANSVILLE REGIONAL,IN,AGL,,TAKEOFF RUN,DAY,NONE,0,130,0,K5114,AMERICAN KESTREL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
363787,2015,7,8,ASQ,EXPRESSJET AIRLINES,EMB-145,A,332,14,3,1,10,2,D,5,5,,,ZZZZ,UNKNOWN,,,,,,,,,,YH004,HORNED LARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363786,2015,7,8,ASQ,EXPRESSJET AIRLINES,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,ASO,Y,LANDING ROLL,DAY,NONE,0,60,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363785,2015,7,8,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KHSV,HUNTSVILLE INTL ARPT-CARL T JONES FIELD,AL,ASO,N,LANDING ROLL,DAY,NONE,0,,0,YI009,CLIFF SWALLOW,10-Feb,NONE,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17897,2015,7,8,MIL,MILITARY,C-130,A,561,12,4,,,4,C,4,4,4,4,KCOS,CITY OF COLORADO SPRINGS MUNI APRT,CO,ANM,,LANDING,,,10,,,ZX310,GRASSHOPPER SPARROW,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17898,2015,7,8,MIL,MILITARY,C-135,A,148,,,,,,,,,,,KPIT,PITTSBURGH INTL ARPT,PA,AEA,,APPROACH,,,300,,,UNK,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17899,2015,7,8,MIL,MILITARY,C-130,A,561,12,4,,,4,C,4,4,4,4,KRST,ROCHESTER INTL,MN,AGL,,LANDING,,,0,,,UNK,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
